timestamp,coin_name,symbol,price_usd,volume_24h,market_cap
2023-10-04 10:04:50.453809080,BonfimCoin,BFC,0.01,411584.993551117,3000000
2022-10-24 08:02:09.026580532,BonfimCoin,BFC,0.0135647399382374,452193.855580372,4069421.98147125
2024-01-26 10:24:32.429448592,BonfimCoin,BFC,0.01,536112.716850981,3000000
2022-10-07 17:37:23.060861216,BonfimCoin,BFC,0.0181441170796509,460296.284746173,5443235.12389527
2023-10-24 06:17:01.700434008,BonfimCoin,BFC,0.01,459352.027458778,3000000
2022-08-07 19:22:28.658973180,BonfimCoin,BFC,0.025325467343959,627818.140164976,7597640.20318772
2022-05-10 00:53:49.696593932,BonfimCoin,BFC,0.0448856712078567,570715.659040895,13465701.362357
2024-04-13 05:54:11.369027384,BonfimCoin,BFC,0.01,482131.057655616,3000000
2023-02-21 17:19:00.574811496,BonfimCoin,BFC,0.01,424955.557352883,3000000
2024-02-11 08:31:40.262005240,BonfimCoin,BFC,0.01,382175.473557842,3000000
2024-07-21 14:04:20.789215792,BonfimCoin,BFC,0.01,419784.473846313,3000000
2023-07-25 14:46:54.824296488,BonfimCoin,BFC,0.01,481026.038380643,3000000
2022-08-21 15:33:37.696353928,BonfimCoin,BFC,0.0274403090440799,416924.340071814,8232092.713224
2023-08-16 00:18:12.117842360,BonfimCoin,BFC,0.01,648826.564880403,3000000
2024-08-07 16:02:55.107502144,BonfimCoin,BFC,0.01,435507.462638498,3000000
2024-08-08 22:00:30.384607696,BonfimCoin,BFC,0.00951038650336048,553743.326164556,3000000
2024-06-22 02:36:02.491249824,BonfimCoin,BFC,0.01,428094.695687419,3000000
2023-02-16 15:22:30.675013500,BonfimCoin,BFC,0.01,632259.598324018,3000000
2022-03-18 06:42:05.090501810,BonfimCoin,BFC,0.0420800001541489,581606.93593477,12624000.0462447
2022-04-18 19:03:17.787955760,BonfimCoin,BFC,0.0414954133602303,352225.362105411,12448624.0080691
2023-12-17 09:35:34.770695416,BonfimCoin,BFC,0.0103628511370576,466464.380117086,3000000
2023-05-24 04:47:30.969019384,BonfimCoin,BFC,0.01,399248.342016193,3000000
INVALID_DATE,BonfimCoin,BFC,0.01,501503.570517093,3000000
2022-07-08 02:59:39.479589592,BonfimCoin,BFC,0.0274194470335474,729702.264074485,8225834.11006423
2022-05-26 07:25:32.694653894,BonfimCoin,BFC,0.0474689244612109,475582.283729157,14240677.3383633
2023-04-08 02:22:54.507490152,BonfimCoin,BFC,0.01,524662.097086344,3000000
2024-10-09 01:30:46.764935296,BonfimCoin,BFC,0.01,,3000000
2024-08-16 13:26:47.432148640,BonfimCoin,BFC,0.01,479349.793288286,3000000
2024-05-06 00:00:44.928898576,BonfimCoin,BFC,0.01,374903.281050682,3000000
2022-09-21 17:24:06.436928740,BonfimCoin,BFC,0.0461897972545635,509741.273730534,13856939.1763691
2023-04-25 00:40:43.440868816,BonfimCoin,BFC,0.01,430893.987785407,3000000
2023-08-13 06:04:35.189503792,BonfimCoin,BFC,0.01,359673.093199602,3000000
2024-12-15 17:07:25.904918096,BonfimCoin,BFC,0.01,630787.389709021,3000000
2023-04-17 17:39:01.558831176,BonfimCoin,BFC,0.01,511583.501156678,3000000
2023-08-06 03:15:10.890217808,BonfimCoin,BFC,0.01,635844.64838146,3000000
2024-09-02 04:23:05.595711920,BonfimCoin,BFC,0.01,543295.01871049,3000000
2022-10-06 05:21:21.409628192,BonfimCoin,BFC,0.0197416695941084,397942.441620536,5922500.87823255
2022-12-31 15:24:54.101882036,BonfimCoin,BFC,0.01,542100.545924917,3000000
2023-10-28 20:39:43.247664952,BonfimCoin,BFC,0.01,581501.688491003,3000000
2022-03-07 08:56:50.564211284,BonfimCoin,BFC,0.510460963799533,626895.398274685,153138289.13986
2023-12-26 05:56:22.699653992,BonfimCoin,BFC,0.01,388116.41796254,3000000
2024-08-08 06:14:24.449288992,BonfimCoin,BFC,0.01,583861.272521739,3000000
2023-07-30 16:43:24.724094480,BonfimCoin,BFC,0.01,527599.866450189,3000000
2023-07-15 14:34:40.409608192,BonfimCoin,BFC,0.01,455176.61016605,3000000
2024-11-16 18:47:32.553051056,BonfimCoin,BFC,0.01,619587.401114535,3000000
2022-05-18 05:28:31.690233804,BonfimCoin,BFC,0.0462299397699825,651041.638891268,13868981.9309948
2022-04-10 16:34:44.585691714,BonfimCoin,BFC,0.0438539537219662,483120.205543131,13156186.1165899
2022-03-22 22:39:23.231264625,BonfimCoin,BFC,0.0500210825000456,549565.399669473,15006324.7500137
2024-09-10 07:54:43.193663872,BonfimCoin,BFC,0.01,394919.083821532,3000000
2024-02-27 18:12:36.447128944,BonfimCoin,BFC,0.01,533152.70229893,3000000
2024-01-06 07:22:22.610852216,BonfimCoin,BFC,0.01,612857.03387327,3000000
2023-11-26 22:40:21.984439688,BonfimCoin,BFC,0.01,521339.369452086,3000000
2023-05-23 22:29:04.594891896,BonfimCoin,BFC,0.00987527996420185,448335.942815786,3000000
INVALID_DATE,BonfimCoin,BFC,0.01,383020.004767623,3000000
2024-10-03 16:12:46.095321904,BonfimCoin,BFC,0.01,435611.804390521,3000000
2023-04-15 20:26:52.544250888,BonfimCoin,BFC,0.01,648894.638521175,3000000
2023-01-05 18:24:28.397367948,BonfimCoin,BFC,0.01,609847.077604197,3000000
2024-01-19 19:08:56.482729656,BonfimCoin,BFC,0.01,642683.967692267,3000000
2023-01-03 15:56:57.404348088,BonfimCoin,BFC,0.01,477024.54190436,3000000
2023-04-15 18:52:15.950719016,BonfimCoin,BFC,0.01,627128.344143015,3000000
2024-06-02 21:38:24.982099648,BonfimCoin,BFC,0.01,380521.243500746,3000000
2023-09-03 10:52:02.702454048,BonfimCoin,BFC,0.01,605574.08936315,3000000
2022-09-06 11:34:36.737534752,BonfimCoin,BFC,-0.0285143207985745,600337.73384547,8554296.23957235
2022-07-26 03:34:18.305166104,BonfimCoin,BFC,0.023495590481244,396750.174494882,7048677.1443732
2023-04-01 10:04:14.165083304,BonfimCoin,BFC,0.01,491689.698233397,3000000
2023-10-15 20:26:57.728354568,BonfimCoin,BFC,0.01,388628.10747823,3000000
2024-02-25 18:54:18.641172824,BonfimCoin,BFC,0.01,591698.433660706,3000000
2023-12-09 05:00:52.777055544,BonfimCoin,BFC,0.01,591581.646875966,3000000
2022-04-20 06:16:15.043500870,BonfimCoin,BFC,0.0413958885041589,471951.917224771,12418766.5512477
2022-01-17 08:06:19.591591831,BonfimCoin,BFC,0.410588930604036,452454.027761213,123176679.181211
2024-05-13 02:18:37.030340608,BonfimCoin,BFC,0.01,555568.415615809,3000000
2022-08-27 17:09:16.499129984,BonfimCoin,BFC,0.0275347925932565,530904.919120961,8260437.77797697
2022-09-16 18:36:49.724194484,BonfimCoin,BFC,0.0289989205070088,598686.019392837,8699676.15210264
2024-12-30 22:25:23.406468128,BonfimCoin,BFC,0.01,384381.071753528,3000000
2024-07-03 02:27:25.808916176,BonfimCoin,BFC,0.01,602856.404365462,3000000
2022-02-04 20:46:18.967579351,BonfimCoin,BFC,0.463648141185013,364344.286839674,139094442.355504
2022-02-15 06:26:12.943458869,BonfimCoin,BFC,0.467582284602898,476999.013913473,140274685.380869
2024-01-03 06:18:47.110542208,BonfimCoin,BFC,0.01,534597.825327381,3000000
2022-07-29 22:30:08.532170644,BonfimCoin,BFC,0.0254263008670927,535408.603818621,7627890.26012783
2022-03-24 18:16:55.652313046,BonfimCoin,BFC,0.0452481549336721,647150.021777763,13574446.4801016
2024-12-13 14:39:54.911898240,BonfimCoin,BFC,0.01,545240.156441952,3000000
2023-01-30 13:55:28.554571092,BonfimCoin,BFC,,580731.385400846,3000000
2022-03-19 18:58:06.741734835,BonfimCoin,BFC,0.0643482022997042,584408.143060681,19304460.6899113
2022-08-19 16:15:19.890397808,BonfimCoin,BFC,0.0279496105695642,444138.476188208,8384883.17086928
2022-09-29 15:08:49.858597172,BonfimCoin,BFC,0.0355775921093018,621361.462432083,10673277.6327906
2022-07-25 18:38:10.941818836,BonfimCoin,BFC,0.0247545764770592,496839.554294671,7426372.94311778
2024-10-09 05:43:04.347686960,BonfimCoin,BFC,0.01,355860.966578369,3000000
2024-09-24 13:33:31.792235840,BonfimCoin,BFC,0.01,505432.470019481,3000000
2023-06-05 00:37:17.804756096,BonfimCoin,BFC,0.01,454930.303605754,3000000
2023-03-11 02:07:33.465069304,BonfimCoin,BFC,0.01,602878.348435636,3000000
2024-12-13 22:01:25.681713632,BonfimCoin,BFC,0.0104619165411163,433659.553785888,3000000
2023-06-23 02:46:33.223864480,BonfimCoin,BFC,0.01,639762.162621662,3000000
2024-08-16 22:22:54.795495904,BonfimCoin,BFC,0.01,549905.320440803,3000000
2022-07-01 00:41:47.378147564,BonfimCoin,BFC,0.0387340847154807,654561.070282883,11620225.4146442
2023-01-28 11:59:29.759395188,BonfimCoin,BFC,0.01,395557.798449454,3000000
2023-06-03 19:42:46.923338464,BonfimCoin,BFC,0.01,483926.159810888,3000000
2022-12-29 23:59:39.263585272,BonfimCoin,BFC,0.01,626172.515499137,3000000
2023-04-29 19:47:14.768695376,BonfimCoin,BFC,0.01,386043.623940632,3000000
2024-11-07 12:27:32.865057296,BonfimCoin,BFC,0.01,440870.524213793,3000000
2023-08-15 00:39:03.214864296,BonfimCoin,BFC,0.01,419549.679752182,3000000
2022-02-27 19:36:42.308046161,BonfimCoin,BFC,0.48654740425816,505121.724560318,145964221.277448
2024-06-28 12:04:44.261685232,BonfimCoin,BFC,0.01,628111.463525427,3000000
2023-07-01 11:02:00.602412048,BonfimCoin,BFC,0.01,583285.931979432,3000000
INVALID_DATE,BonfimCoin,BFC,0.01,475281.606386414,3000000
2024-08-04 11:18:34.222284448,BonfimCoin,BFC,1.60204379182041,604190.7637204,3000000
2022-04-08 23:03:20.956019120,BonfimCoin,BFC,0.043897874550919,467839.054331891,13169362.3652757
2024-07-25 18:27:50.577411552,BonfimCoin,BFC,0.01,460275.449409039,3000000
2024-10-12 15:11:15.013500272,BonfimCoin,BFC,0.01,363827.227298084,3000000
2023-09-17 19:40:04.488089760,BonfimCoin,BFC,0.01,644441.376124778,3000000
2022-05-31 02:32:04.022480450,BonfimCoin,BFC,0.0482946243037744,478945.210161681,14488387.2911323
2022-12-16 22:43:49.348586972,BonfimCoin,BFC,0.0157012362481827,639283.803240831,4710370.87445482
2024-02-18 23:26:25.111702232,BonfimCoin,BFC,0.01,574817.696691495,3000000
2022-11-18 15:06:57.536350728,BonfimCoin,BFC,-0.0158018251841297,645997.981726181,4740547.55523892
2022-02-20 03:38:53.062661253,BonfimCoin,BFC,0.452912992842647,610446.841160973,135873897.852794
2022-11-29 22:19:51.623832476,BonfimCoin,BFC,-0.016123731593582,434385.718423492,4837119.47807462
2024-10-11 08:10:35.340706816,BonfimCoin,BFC,0.01,361942.243085287,3000000
2024-11-21 11:16:22.891657840,BonfimCoin,BFC,0.01,500685.059916877,3000000
2023-10-01 12:42:00.338406768,BonfimCoin,BFC,0.01,562422.723530433,3000000
INVALID_DATE,BonfimCoin,BFC,0.01,400424.348341293,3000000
2023-07-08 09:39:07.318946376,BonfimCoin,BFC,0.01,369728.331078313,3000000
2023-07-04 21:33:15.663913280,BonfimCoin,BFC,0.01,497845.668299665,3000000
2024-03-31 06:44:30.245404912,BonfimCoin,BFC,0.878014960475884,355593.084898733,3000000
2023-04-03 20:56:20.323606472,BonfimCoin,BFC,0.01,526834.137424515,3000000
2022-04-30 08:34:38.249564992,BonfimCoin,BFC,0.0457065363343434,428052.194093251,13711960.900303
2024-09-16 14:14:11.777035536,BonfimCoin,BFC,0.01,528988.943483857,3000000
2023-01-13 18:15:20.610412208,BonfimCoin,BFC,0.01,481893.891933524,3000000
2024-01-05 22:26:15.247504952,BonfimCoin,BFC,0.01,407622.250287932,3000000
2023-02-07 05:53:17.799956000,BonfimCoin,BFC,-0.01,644875.84818005,3000000
2022-10-27 14:52:38.703174064,BonfimCoin,BFC,0.0137773176517745,414602.411313442,4133195.29553236
2023-01-15 16:30:34.020680412,BonfimCoin,BFC,0.0100396484319701,582981.193049387,3000000
2024-11-02 07:53:21.976039520,BonfimCoin,BFC,0.01,454819.826865234,3000000
2023-03-01 12:26:03.007260144,BonfimCoin,BFC,0.01,397771.07319056,3000000
2023-07-23 13:54:00.424808496,BonfimCoin,BFC,0.01,480109.37300212,3000000
2024-11-01 17:41:52.634252688,BonfimCoin,BFC,0.01,593725.311280964,3000000
2022-01-24 15:08:01.473629472,BonfimCoin,BFC,0.425763539424395,496954.948408105,127729061.827319
2024-05-30 05:20:15.744314880,BonfimCoin,BFC,0.01,565900.029305021,3000000
2023-06-14 14:50:20.460409208,BonfimCoin,BFC,0.01,555535.519835812,3000000
2023-06-15 05:01:49.802196048,BonfimCoin,BFC,0.01,609790.196274397,3000000
2023-05-21 01:37:46.677333544,BonfimCoin,BFC,0.01,445768.165807705,3000000
2022-05-22 10:55:05.874117482,BonfimCoin,BFC,0.0465357461692337,527430.99029796,13960723.8507701
2022-09-20 07:14:13.577071540,BonfimCoin,BFC,0.0531967480145995,823999.978655471,15959024.4043799
2023-11-26 23:11:54.182283648,BonfimCoin,BFC,0.01,415931.098065894,3000000
2024-11-12 03:21:46.610132208,BonfimCoin,BFC,0.01,628400.142905351,3000000
2024-07-16 15:17:04.076481536,BonfimCoin,BFC,0.01,642947.089472875,3000000
2024-08-18 22:44:16.997139936,BonfimCoin,BFC,0.01,400930.193502988,3000000
2022-03-02 04:22:39.675193504,BonfimCoin,BFC,0.493995263393421,400270.183821719,148198579.018026
2022-05-16 02:29:28.499369988,BonfimCoin,BFC,0.0425853078444089,440168.61209252,12775592.3533227
2022-12-17 13:26:50.888217764,BonfimCoin,BFC,0.0160529561414221,423611.065183396,4815886.84242666
2022-11-05 18:34:57.401948040,BonfimCoin,BFC,0.0146965124689173,568281.841468786,4408953.7406752
2022-08-08 19:01:37.561951240,BonfimCoin,BFC,0.027333414675201,387173.267366067,8200024.40256032
2023-12-19 02:03:54.004680096,BonfimCoin,BFC,0.01,587622.652096702,3000000
2024-07-06 15:04:49.661793232,BonfimCoin,BFC,0.01,502167.722553685,3000000
2024-06-30 22:25:18.222364448,BonfimCoin,BFC,0.01,525816.31478662,3000000
2022-06-10 03:15:50.635012700,BonfimCoin,BFC,0.0483919874287201,452366.378851175,14947763.1209382
2022-02-03 23:44:51.053821076,BonfimCoin,BFC,0.452149221538879,427329.485092252,135644766.461664
2022-03-08 22:15:56.611132223,BonfimCoin,BFC,0.480267263345912,493326.260639421,144080179.003774
2024-06-11 17:59:12.911058224,BonfimCoin,BFC,0.01,619266.408600639,3000000
2023-12-28 07:20:49.296985944,BonfimCoin,BFC,0.00969956887082486,614015.016865756,3000000
2022-06-13 08:31:43.718074362,BonfimCoin,BFC,0.048799502026748,638471.746484187,14639850.6080244
2024-04-13 13:15:42.138842776,BonfimCoin,BFC,0.01,450704.092559199,3000000
2023-06-30 16:06:41.480029600,BonfimCoin,BFC,0.01,611253.157547497,3000000
2022-06-21 14:41:02.305246106,BonfimCoin,BFC,0.0631826163835123,578193.088824615,18954784.9150537
2023-12-18 16:04:42.245644912,BonfimCoin,BFC,0.01,617271.597305636,3000000
2024-10-02 04:59:48.839776800,BonfimCoin,BFC,0.01,623636.801099106,3000000
2022-09-05 08:46:14.647492952,BonfimCoin,BFC,0.0287404408550032,,8622132.25650098
2023-09-12 01:57:28.652973056,BonfimCoin,BFC,0.01,582557.350556497,3000000
2022-03-09 05:05:55.183103662,BonfimCoin,BFC,0.474727485053112,591544.990632656,142418245.515934
2022-03-18 05:39:00.694813896,BonfimCoin,BFC,0.0428525393942358,517445.459462005,12855761.8182707
2023-10-20 22:54:59.825996520,BonfimCoin,BFC,0.01,460981.07918421,3000000
2022-07-22 23:21:29.617792356,BonfimCoin,BFC,0.0245652849252951,597515.259227392,7369585.47758855
2022-09-21 00:03:23.908078160,BonfimCoin,BFC,0.0727748910016693,556852.559589438,21832467.3005008
2023-11-12 23:51:31.957839160,BonfimCoin,BFC,0.01,383451.360530745,3000000
2022-11-24 18:17:12.932658652,BonfimCoin,BFC,0.016641600154061,519477.079764226,4992480.04621832
2024-01-29 08:18:54.742694856,BonfimCoin,BFC,0.01,511640.867984048,3000000
2023-12-14 19:02:43.227264544,BonfimCoin,BFC,0.01,367404.615066795,3000000
2023-05-06 08:56:41.924038480,BonfimCoin,BFC,0.01,422314.820914782,3000000
2024-03-26 16:53:20.896017920,BonfimCoin,BFC,0.01,611418.83229782,3000000
2024-01-23 16:42:27.698953976,BonfimCoin,BFC,0.01,641985.702432085,3000000
2022-02-28 06:07:26.264925299,BonfimCoin,BFC,0.488621777633457,606442.542166868,146586533.290037
2024-02-14 15:53:42.136442728,BonfimCoin,BFC,0.01,952014.61878553,3000000
2022-11-16 14:14:03.136862736,BonfimCoin,BFC,0.0167163062013347,411600.521619821,5014891.86040044
2022-01-10 15:47:39.249184983,BonfimCoin,BFC,0.431804877605122,512159.807222917,129541463.281537
2023-04-19 21:41:09.145382904,BonfimCoin,BFC,0.01,588712.546575135,3000000
2024-11-16 01:26:50.024200480,BonfimCoin,BFC,0.01,470847.7866499,3000000
2024-09-28 06:54:45.425708512,BonfimCoin,BFC,0.01,535157.196357246,3000000
2022-06-10 16:55:47.778955580,BonfimCoin,BFC,0.0473524747004198,438022.083714144,14205742.410126
2024-07-06 20:20:11.640232800,BonfimCoin,BFC,0.01,382733.825586332,3000000
2024-01-29 06:12:45.951319024,BonfimCoin,BFC,0.01,506451.412594388,3000000
2023-05-02 18:13:09.279785592,BonfimCoin,BFC,0.01,523838.935394238,3000000
2023-02-12 20:26:40.448008960,BonfimCoin,BFC,0.01,490867.732254127,3000000
2022-11-03 21:22:48.387367748,BonfimCoin,BFC,0.0144806933008599,375534.644043194,4344207.99025798
2024-07-30 04:06:42.344046880,BonfimCoin,BFC,0.01,393763.178441588,3000000
2023-02-18 01:32:23.534870696,BonfimCoin,BFC,0.01,408021.819522861,3000000
2022-06-17 23:25:57.463149264,BonfimCoin,BFC,0.04510236040887,563291.31573377,13530708.122661
2023-04-03 03:35:37.794755896,BonfimCoin,BFC,0.01,544532.4454405,0
2022-12-22 14:51:48.590171804,BonfimCoin,BFC,0.0162389226180452,363552.414323143,4871676.78541357
2024-07-25 14:15:32.994659888,BonfimCoin,BFC,0.01,468354.499028367,3000000
2024-12-27 02:26:28.783775680,BonfimCoin,BFC,0.01,480449.106958416,3000000
2024-11-03 13:19:25.055301104,BonfimCoin,BFC,0.01,399148.064248371,3000000
2022-11-07 00:01:00.481209624,BonfimCoin,BFC,0.0150994089555163,532740.896169167,4529822.6866549
2023-01-13 18:46:52.808256164,BonfimCoin,BFC,0.01,629389.667848933,3000000
2023-01-21 11:16:14.251485028,BonfimCoin,BFC,0.01,515531.088245861,3000000
2024-02-24 07:41:21.385627712,BonfimCoin,BFC,0.01,381432.249245087,3000000
2024-11-02 17:52:33.735074704,BonfimCoin,BFC,,472063.935857848,3000000
2022-08-20 05:55:17.034340688,BonfimCoin,BFC,0.0284084139881796,618442.848962921,8522524.19645391
2022-03-29 18:07:16.760735215,BonfimCoin,BFC,0.0459426777195695,360886.374247255,13782803.3158709
2023-07-09 16:39:46.991739832,BonfimCoin,BFC,0.01,440222.118136798,3000000
INVALID_DATE,BonfimCoin,BFC,0.01,385609.132199764,3000000
2022-12-18 16:15:12.978259564,BonfimCoin,BFC,0.0165273785430082,582037.382218619,4958213.56290247
2022-12-03 07:16:30.091801836,BonfimCoin,BFC,0.0168534411836405,508777.266635905,5056032.35509217
2024-09-30 19:53:00.375607520,BonfimCoin,BFC,,531283.584489829,3000000
2022-05-20 05:18:21.694033880,BonfimCoin,BFC,0.0447791709899699,544135.742478149,13433751.296991
2023-01-04 12:26:53.120262404,BonfimCoin,BFC,0.01,493712.346177744,3000000
2024-04-03 19:53:26.296125920,BonfimCoin,BFC,0.01,640610.740012812,3000000
2022-03-10 04:45:04.086081722,BonfimCoin,BFC,0.478945559597797,453467.908275591,143683667.879339
2023-07-10 01:04:22.157243144,BonfimCoin,BFC,0.01,573787.296785172,3000000
2022-04-28 07:41:43.850077002,BonfimCoin,BFC,0.0414862160598552,472395.021346375,12445864.8179566
2023-03-28 05:40:44.376887536,BonfimCoin,BFC,0.01,651646.420296762,3000000
2023-04-28 10:40:26.304526088,BonfimCoin,BFC,0.01,600076.018632825,3000000
2024-05-13 17:01:38.569971392,BonfimCoin,BFC,0.01,455000.273570384,3000000
2023-07-18 16:41:20.305606112,BonfimCoin,BFC,0.01,488762.888313886,3000000
2023-05-15 15:16:41.612032240,BonfimCoin,BFC,0.01,482050.327094781,3000000
2023-03-04 15:04:15.101102024,BonfimCoin,BFC,0.01,354854.200457971,3000000
2024-12-19 21:30:55.693113856,BonfimCoin,BFC,0.01,422984.075665556,3000000
2023-11-30 12:20:50.233004664,BonfimCoin,BFC,0.01,384983.684404578,3000000
2022-12-28 03:50:34.644692896,BonfimCoin,BFC,0.01,775863.846315591,3000000
2023-03-04 02:58:54.550691016,BonfimCoin,BFC,0.01,548715.6688576,3000000
2023-09-06 01:56:26.443728872,BonfimCoin,BFC,0.01,613016.122748057,3000000
2022-06-29 05:35:47.154943098,BonfimCoin,BFC,0.0427527596202741,375025.475149227,13039649.1518579
2024-07-21 17:13:33.976279520,BonfimCoin,BFC,0.01,469190.749006696,3000000
2023-01-26 01:38:55.798715976,BonfimCoin,BFC,0.01,446768.874478712,3000000
2023-11-04 13:29:55.787915760,BonfimCoin,BFC,0.01,443384.34598729,3000000
2023-03-03 19:37:23.780875616,BonfimCoin,BFC,0.01,468029.578562806,3000000
2023-06-23 12:45:44.982899656,BonfimCoin,BFC,0.01,511146.979806611,3000000
2022-10-08 02:33:30.424208484,BonfimCoin,BFC,0.0173397627489612,413488.627104894,5201928.82468838
2022-12-15 01:00:08.136162724,BonfimCoin,BFC,0.0151577582412673,512806.108303399,4547327.47238021
2023-04-01 14:16:31.747834960,BonfimCoin,BFC,0.01,432555.62930251,3000000
2022-07-03 10:30:49.140982820,BonfimCoin,BFC,0.0329986569370879,405114.686134538,9899597.08112638
2024-07-04 08:25:01.086021728,BonfimCoin,BFC,0.0096005063677779,648947.974304109,3000000
2022-05-18 08:37:44.877297546,BonfimCoin,BFC,0.0431920796356483,536328.685295726,12957623.8906945
2023-02-06 03:04:55.709914200,BonfimCoin,BFC,0.01,423219.810965026,3000000
2022-06-21 20:27:56.481529630,BonfimCoin,BFC,0.0593185404578444,454513.821561627,17795562.1373533
2023-02-16 12:44:49.685793716,BonfimCoin,BFC,0.01,424719.013495556,3000000
2024-06-03 21:17:33.885077696,BonfimCoin,BFC,0.01,373534.245025233,3000000
2022-09-02 08:45:43.542870856,BonfimCoin,BFC,0.027892952995277,518261.214762973,8367885.8985831
2023-08-15 08:00:33.984679696,BonfimCoin,BFC,0.01,537428.611630483,3000000
2024-07-14 18:04:55.061901232,BonfimCoin,BFC,0.01,505817.153026377,3000000
2023-12-31 07:52:52.599451992,BonfimCoin,BFC,0.01,527139.476973696,3000000
2024-10-02 17:36:41.588031760,BonfimCoin,BFC,0.01,475677.612753633,3000000
2023-07-15 09:19:18.431168624,BonfimCoin,BFC,0.01,537545.698364918,3000000
INVALID_DATE,BonfimCoin,BFC,0.01,539868.504524127,3000000
2024-05-31 15:30:08.604172080,BonfimCoin,BFC,0.01,385798.311008034,3000000
2024-07-24 23:00:59.257185152,BonfimCoin,BFC,0.01,485379.547093533,3000000
2023-11-04 00:21:30.841816840,BonfimCoin,BFC,0.01,553633.148142448,3000000
2022-09-14 20:53:08.511770236,BonfimCoin,BFC,0.0288075818006292,579916.22565715,8642274.54018879
2023-08-26 01:33:30.928218568,BonfimCoin,BFC,0.01,585401.435130936,3000000
2022-03-27 18:48:58.954779096,BonfimCoin,BFC,0.0468126754536417,524359.001162848,14043802.6360925
2023-04-22 02:46:21.127622552,BonfimCoin,BFC,0.01,533967.472256366,3000000
2023-03-04 09:17:20.924818496,BonfimCoin,BFC,0.01,567998.805810817,3000000
2024-06-09 20:47:03.896477936,BonfimCoin,BFC,0.01,503107.450264999,3000000
2024-08-03 03:46:22.351647040,BonfimCoin,BFC,0.01,637680.001422741,3000000
2023-01-02 23:07:47.073341468,BonfimCoin,BFC,0.01,,3000000
2023-07-23 03:23:16.467929360,BonfimCoin,BFC,0.01,413586.046376073,3000000
2023-01-08 01:35:49.170983420,BonfimCoin,BFC,0.01,636724.362668109,3000000
2024-01-15 07:55:28.122562448,BonfimCoin,BFC,0.01,382962.789123199,3000000
2022-02-03 17:26:24.679693594,BonfimCoin,BFC,0.443666382233045,462513.035287636,133099914.669914
2022-03-29 02:21:10.825416508,BonfimCoin,BFC,0.0440580011833983,473657.804429543,13217400.3550195
2022-07-19 03:22:34.995099902,BonfimCoin,BFC,0.0247238661758383,623422.291401284,7417159.8527515
2022-05-20 13:42:56.859537190,BonfimCoin,BFC,0.0435647579219549,446441.202820408,13069427.3765865
2024-01-26 16:11:26.605732112,BonfimCoin,BFC,0.01,413630.73763693,3000000
2022-08-08 04:18:36.022320448,BonfimCoin,BFC,0.0254404805513693,613670.626942134,7632144.1654108
2024-08-27 04:53:35.584311680,BonfimCoin,BFC,0.01,642369.571863311,3000000
2023-04-12 04:40:15.504310088,BonfimCoin,BFC,0.01,431617.73454933,3000000
2022-05-21 17:02:51.147422948,BonfimCoin,BFC,0.0454512600743934,361799.915668671,13635378.022318
2024-08-11 09:24:08.740974816,BonfimCoin,BFC,0.01,612226.721618316,3000000
2024-08-22 13:27:49.641392832,BonfimCoin,BFC,0.01,609774.892147295,3000000
2022-03-27 18:17:26.756935139,BonfimCoin,BFC,0.0469885307565366,395633.917605202,14096559.226961
2023-03-18 03:53:53.368667376,BonfimCoin,BFC,0.01,578633.468531309,3000000
