timestamp,coin_name,symbol,price_usd,volume_24h
2022-02-06 16:55:23.586471729,NeuronCoin,NRC,0.989485337639799,812061.461204695
2023-09-13 21:03:28.876177520,NeuronCoin,NRC,1.01203319184435,694411.546839848
2023-05-19 12:50:12.828256568,NeuronCoin,NRC,0.998780524266443,779008.734913394
2023-12-25 21:00:15.336306728,NeuronCoin,NRC,1.10655651919264,784938.30217069
2022-08-12 16:35:08.778175564,NeuronCoin,NRC,0.998751667550771,703153.589126477
2023-01-29 05:20:12.288245764,NeuronCoin,NRC,0.989749419002638,722811.424968985
2024-03-25 05:08:51.442628856,NeuronCoin,NRC,1.00803940348761,706877.56670666
2024-03-15 00:44:19.445188904,NeuronCoin,NRC,1.01256325516333,837860.371000517
2022-07-29 21:58:36.334326688,NeuronCoin,NRC,1.01067521998982,826091.807483809
2023-06-23 15:54:58.169963400,NeuronCoin,NRC,0.993328339005998,892651.506815826
2022-12-11 22:21:56.042320848,NeuronCoin,NRC,0.996549330950805,821950.640357832
2023-06-08 00:37:48.909378184,NeuronCoin,NRC,0.992146897504131,733982.037865179
2024-08-22 07:09:23.267265344,NeuronCoin,NRC,0.999292085853651,879693.440763131
2024-02-11 22:43:09.603792080,NeuronCoin,NRC,1.00667833549347,765310.545646881
2022-09-06 18:24:35.309506192,NeuronCoin,NRC,1.00402744360789,659084.043179872
2022-10-31 17:09:59.699994000,NeuronCoin,NRC,0.992683341048421,933050.036067774
2022-10-19 06:37:11.324626492,NeuronCoin,NRC,1.00041991327917,904103.454275619
2023-05-15 11:35:56.227124544,NeuronCoin,NRC,1.00688443721092,758118.06481813
INVALID_DATE,NeuronCoin,NRC,0.999304839966184,743856.812442974
2023-02-02 18:39:49.439788796,NeuronCoin,NRC,1.00225361579208,934282.38960227
2022-08-10 03:36:53.828276564,NeuronCoin,NRC,1.00114875790612,723480.325536337
2023-02-11 09:45:15.390307808,NeuronCoin,NRC,0.991285608374738,737809.516814277
2023-11-14 16:51:23.389667792,NeuronCoin,NRC,0.995394672969282,753599.266185953
2024-07-10 16:19:06.262925264,NeuronCoin,NRC,0.991454318252465,820784.277845218
2022-01-11 19:07:33.537070741,NeuronCoin,NRC,1.00225407064694,699944.743865148
2024-12-28 20:29:24.611292224,NeuronCoin,NRC,,868795.0202287
2023-01-20 23:10:53.701074020,NeuronCoin,NRC,1.00484011480081,725274.522260621
2022-01-23 13:22:43.779275585,NeuronCoin,NRC,0.992733511219856,833468.798485039
2024-08-03 03:14:50.153803072,NeuronCoin,NRC,0.989981228827279,719693.66177941
2024-12-05 22:10:33.468669376,NeuronCoin,NRC,1.00704851257207,877517.342233592
2023-04-10 00:38:07.917758352,NeuronCoin,NRC,1.00991394717206,939273.242360318
2022-09-20 16:10:20.940418808,NeuronCoin,NRC,1.00724652496771,664770.143878007
2022-10-11 10:58:36.694333888,NeuronCoin,NRC,-1.00706223717797,655423.348401572
2023-09-15 00:54:55.361907240,NeuronCoin,NRC,0.991916127874961,763343.961305843
2024-09-07 19:28:00.441608832,NeuronCoin,NRC,1.00779901952511,843005.137483212
2023-12-25 06:17:13.796675936,NeuronCoin,NRC,1.11355592134732,799360.176865715
2024-04-30 00:31:14.917498352,NeuronCoin,NRC,0.995531952764174,774411.768128061
2023-09-05 19:06:27.871757432,NeuronCoin,NRC,1.00095544676885,750725.299096037
2023-09-24 20:23:19.995999920,NeuronCoin,NRC,1.00464584574487,834701.083173939
2023-04-01 14:48:03.945678912,NeuronCoin,NRC,0.998053550945837,732858.478115514
2022-09-21 07:24:54.677893560,NeuronCoin,NRC,0.999744884722894,679218.044698023
2022-02-24 20:39:15.599111982,NeuronCoin,NRC,1.00106971445258,684501.336491806
2022-10-24 09:36:45.620112404,NeuronCoin,NRC,0.995616683480925,754613.135981014
2024-12-25 07:52:00.758415168,NeuronCoin,NRC,1.00122396338598,748109.992274134
2023-06-18 18:42:18.050761016,NeuronCoin,NRC,1.00515211129863,856791.046529334
2024-11-10 03:31:56.606332128,NeuronCoin,NRC,1.0041983102211,827114.229547593
2024-06-12 02:55:20.274405488,NeuronCoin,NRC,1.00118413406582,754093.938634187
2022-11-27 21:26:57.224344488,NeuronCoin,NRC,1.00492269714968,899683.986488373
2024-10-16 20:37:49.197383952,NeuronCoin,NRC,1.00403794238331,657359.958028878
2023-05-14 20:21:22.489649792,NeuronCoin,NRC,1.00135074405621,723482.29385745
2022-02-08 08:52:10.622612452,NeuronCoin,NRC,1.00396900611759,875354.33804065
2022-07-31 20:13:49.744594892,NeuronCoin,NRC,0.994570655962114,948246.290189978
2024-05-19 10:44:14.405088096,NeuronCoin,NRC,0.993342966503952,758633.561107634
2023-11-29 20:34:44.297685952,NeuronCoin,NRC,1.00852576979009,850078.756099443
2022-06-12 19:23:18.771975440,NeuronCoin,NRC,0.913216565006144,833251.372950902
2022-05-27 07:36:13.795475910,NeuronCoin,NRC,1.00938835144995,803672.050422544
2023-02-26 11:22:27.506950136,NeuronCoin,NRC,1.00646542474777,853438.578798833
2023-12-25 10:29:31.379427592,NeuronCoin,NRC,1.10875994884946,892799.928970109
2024-08-19 08:11:56.558331168,NeuronCoin,NRC,0.989481520226165,827991.241178773
2024-07-10 21:34:28.241364832,NeuronCoin,NRC,0.992356759653771,753330.463233667
2023-08-05 09:22:56.163523272,NeuronCoin,NRC,1.00391834296342,907063.174753287
2022-08-23 11:42:42.315246304,NeuronCoin,NRC,1.00876854824529,895313.038328599
2024-08-18 14:51:14.029480592,NeuronCoin,NRC,0.991148667919449,742377.422840507
2022-08-03 22:20:29.640592812,NeuronCoin,NRC,1.00808096969134,812238.867635993
2023-04-01 03:14:15.593111864,NeuronCoin,NRC,0.999404385681123,807348.168302287
2024-06-22 19:25:12.822256448,NeuronCoin,NRC,0.994045273027342,685868.67930962
2024-06-29 18:02:19.538790784,NeuronCoin,NRC,1.00055105550564,837609.921760874
2024-04-15 04:09:24.779295584,NeuronCoin,NRC,1.00986935656897,827937.628482757
2023-04-09 16:45:04.950099000,NeuronCoin,NRC,1.0022650155906,719155.438289305
2024-07-10 19:59:51.647832960,NeuronCoin,NRC,1.00223619511073,677538.144433818
2023-05-19 10:12:31.839036784,NeuronCoin,NRC,,763575.727027305
2023-05-01 07:00:12.024240488,NeuronCoin,NRC,129.384954771405,932416.675905716
2023-02-14 16:04:12.869057380,NeuronCoin,NRC,0.995314592874009,666604.897551224
2023-12-08 07:59:24.863297264,NeuronCoin,NRC,1.15,728952.447369031
2023-09-05 18:03:23.476069520,NeuronCoin,NRC,0.99332998897891,757626.684895782
2022-04-27 10:40:15.936318726,NeuronCoin,NRC,1.00075131238084,737856.799224992
2024-01-10 05:58:58.222764456,NeuronCoin,NRC,1.07936029061349,814361.505493972
2022-09-02 21:54:08.488969780,NeuronCoin,NRC,0.98481131798971,751336.512529476
2024-08-19 22:23:25.900118000,NeuronCoin,NRC,0.995854141378864,793727.137569086
2023-11-02 19:26:59.960399208,NeuronCoin,NRC,0.988147168656299,735807.006145904
2022-12-16 14:19:14.183083660,NeuronCoin,NRC,1.00614712426767,746315.275584299
2023-04-10 09:34:15.281105624,NeuronCoin,NRC,1.00312732946722,907856.163777258
2024-08-29 09:58:47.566551328,NeuronCoin,NRC,1.00366123289047,644185.188557327
2023-06-22 05:13:33.112262248,NeuronCoin,NRC,1.00137887886374,832381.916604085
2023-08-08 07:48:50.674613496,NeuronCoin,NRC,0.995326843635365,847885.957609972
2024-11-28 20:24:13.565071296,NeuronCoin,NRC,1.00314666119397,913286.516518718
2022-03-11 01:46:31.999839997,NeuronCoin,NRC,1.0010689888575,953726.468367873
2024-01-15 08:27:00.320406408,NeuronCoin,NRC,1.06963547007635,861474.971768853
2022-12-23 20:49:23.867277344,NeuronCoin,NRC,0.999827438719243,732197.301281599
2024-04-03 06:45:01.350027000,NeuronCoin,NRC,1.01159032396986,836494.090369393
2024-04-01 14:16:42.116042320,NeuronCoin,NRC,0.988529701024825,943335.628678563
2023-01-02 11:02:26.522930460,NeuronCoin,NRC,0.997517128746154,884714.104203856
2023-01-13 08:47:41.049220984,NeuronCoin,NRC,0.998283471767754,757585.994353998
2024-12-27 15:03:21.532030640,NeuronCoin,NRC,0.997572074639014,802807.529172456
2022-08-15 03:58:47.134542692,NeuronCoin,NRC,1.00435197572488,720423.386116723
2022-11-21 04:05:12.486249724,NeuronCoin,NRC,0.999795756849762,741405.46604334
2023-04-22 06:27:06.512530248,NeuronCoin,NRC,1.00000204578344,707112.863642728
2023-10-15 23:04:38.717574352,NeuronCoin,NRC,1.00826277096263,855428.657536303
2023-03-04 11:23:29.716194328,NeuronCoin,NRC,1.00411184090197,812098.240758029
2024-08-25 13:59:52.943858880,NeuronCoin,NRC,0.994300993645558,672415.314531028
2024-01-18 22:07:28.568971376,NeuronCoin,NRC,1.06663934899405,939488.205415555
2024-09-21 14:36:05.083301664,NeuronCoin,NRC,1.00027021714349,743833.273767271
2022-01-26 17:04:00.268805376,NeuronCoin,NRC,1.00768417557626,700866.250018753
2023-02-04 12:42:45.267305348,NeuronCoin,NRC,1.00419341455398,700126.853820887
2024-04-27 13:39:08.758975184,NeuronCoin,NRC,0.98619601365891,711085.635060668
2024-07-12 00:54:22.529250592,NeuronCoin,NRC,1.00936671778413,730078.931513923
2022-03-20 09:41:08.281365627,NeuronCoin,NRC,1.00713881081817,696555.243901468
2023-12-03 07:37:31.557031144,NeuronCoin,NRC,1.15,727798.212172121
2024-05-15 13:42:15.386707728,NeuronCoin,NRC,0.999309696920883,642416.296159337
2024-09-15 07:13:32.104242080,NeuronCoin,NRC,1.00625547316733,688704.832481223
2024-11-04 02:27:50.001400032,NeuronCoin,NRC,0.989710510864011,648020.396607809
2024-08-07 21:18:17.085941712,NeuronCoin,NRC,0.988763366347967,659278.260918128
2023-07-15 14:34:40.409608192,NeuronCoin,NRC,1.00975691560436,
2023-04-30 09:58:44.110482208,NeuronCoin,NRC,0.998441299838335,770121.363999751
2023-08-01 18:39:23.519270384,NeuronCoin,NRC,0.991494672042394,929438.100140034
2024-03-31 20:55:59.587191744,NeuronCoin,NRC,1.00024676031442,742043.848489446
2022-05-27 00:46:15.223504470,NeuronCoin,NRC,0.995479611120077,680926.526847109
2022-06-24 06:16:58.244364888,NeuronCoin,NRC,0.944937121832712,844415.141004606
2024-11-27 22:19:41.255625120,NeuronCoin,NRC,0.998480471443457,832145.375165461
2024-11-22 02:30:56.629132576,NeuronCoin,NRC,0.994459480483274,705329.368873822
2023-06-24 05:34:55.313906280,NeuronCoin,NRC,1.00553146392967,756816.735260429
2024-02-24 08:44:25.781315624,NeuronCoin,NRC,0.999162142663529,903358.881600825
2022-12-12 03:37:18.020760416,NeuronCoin,NRC,0.998810558346166,863292.87915404
2023-12-21 10:18:19.173983480,NeuronCoin,NRC,1.12591812572932,748825.765335431
2022-05-03 03:19:47.375747516,NeuronCoin,NRC,0.987513071344398,664823.671300079
2023-07-29 10:45:49.446988944,NeuronCoin,NRC,1.00495956244513,915717.888526415
2023-07-11 18:35:45.786915736,NeuronCoin,NRC,0.99958766606232,679189.758418474
2024-10-26 05:35:29.874597488,NeuronCoin,NRC,1.00046844332758,841027.41961117
2022-11-27 17:14:39.641592832,NeuronCoin,NRC,1.00145448599899,949285.751576282
2024-07-28 07:26:05.527310544,NeuronCoin,NRC,0.996409637684721,686942.498811485
2023-09-17 12:18:33.718274368,NeuronCoin,NRC,1.00153141901365,864610.968198999
2024-05-29 21:58:44.974499488,NeuronCoin,NRC,0.99551867155684,924905.871859793
2024-03-16 23:31:05.053301064,NeuronCoin,NRC,1.00858250130357,844054.658545607
2022-02-12 12:12:36.015120302,NeuronCoin,NRC,0.999073042510769,668556.303441749
2023-01-31 03:03:53.500670012,NeuronCoin,NRC,1.00051662936215,741399.622859717
2023-07-25 16:21:31.417828360,NeuronCoin,NRC,0.985807215229562,916991.254291722
2022-07-18 04:46:30.487809756,NeuronCoin,NRC,0.997394919594717,907137.496128303
2023-12-27 17:40:52.153043064,NeuronCoin,NRC,1.09992254589523,782757.825198325
2024-12-26 11:43:27.244144880,NeuronCoin,NRC,1.0000622087041,743721.971737658
2023-12-01 18:18:25.510110200,NeuronCoin,NRC,1.14322456035677,664930.494928094
2022-02-23 05:45:32.958659173,NeuronCoin,NRC,1.01559511140043,916684.229548359
2024-06-25 01:33:29.200184000,NeuronCoin,NRC,1.00062043965692,908997.441032499
2022-12-24 03:39:22.439248784,NeuronCoin,NRC,0.997754789567001,852705.047767957
2022-06-17 10:49:04.714894298,NeuronCoin,NRC,0.922241655506203,871905.806939178
2024-01-07 01:14:37.337546752,NeuronCoin,NRC,1.07607214572085,718966.908256888
2024-02-09 06:04:09.268985384,NeuronCoin,NRC,0.999921265230774,686211.693943671
2024-09-12 05:06:52.208244160,NeuronCoin,NRC,1.00735449187679,796980.043202153
2023-04-10 11:40:24.072481448,NeuronCoin,NRC,0.997354136403334,767469.981736997
2024-12-24 02:57:29.876997536,NeuronCoin,NRC,1.00830380145144,672584.155772425
2024-06-05 14:17:25.316906336,NeuronCoin,NRC,1.01735643768598,923874.151307374
2024-12-23 01:12:12.182643648,NeuronCoin,NRC,1.00633720516976,843725.712996267
2024-10-14 20:47:59.193583872,NeuronCoin,NRC,0.997468564237316,823030.875724685
INVALID_DATE,NeuronCoin,NRC,0.994268338627382,770332.561519327
2024-06-27 23:59:23.711274224,NeuronCoin,NRC,0.991183193026582,758822.644163693
2024-03-18 18:05:33.078661576,NeuronCoin,NRC,1.00575723185434,830603.012979038
2024-03-22 06:42:56.931538632,NeuronCoin,NRC,1.00847464156512,837187.725721985
2023-03-05 18:55:41.586831736,NeuronCoin,NRC,0.993895438228215,780255.475095904
2024-05-23 01:59:19.247184944,NeuronCoin,NRC,0.998061292923696,653578.815447641
2023-11-06 22:15:53.155063104,NeuronCoin,NRC,1.00092873368363,845733.800211234
2022-02-19 17:08:09.105782115,NeuronCoin,NRC,1.0020025774221,643922.771210173
2024-09-09 07:44:02.092841856,NeuronCoin,NRC,0.990665596278892,766476.273242028
2022-08-01 13:03:00.075601512,NeuronCoin,NRC,1.00507950744223,677633.745502986
2024-02-14 19:02:55.323506472,NeuronCoin,NRC,1.00709145728397,788243.547482814
2023-06-05 13:14:10.553011064,NeuronCoin,NRC,0.996615242528614,892306.259066374
2022-07-31 15:29:59.963999280,NeuronCoin,NRC,1.00937531837777,736744.9532527
2022-04-10 11:50:54.805096102,NeuronCoin,NRC,1.0035430695643,777942.832065831
2022-08-13 08:21:14.713494272,NeuronCoin,NRC,0.998915913729207,947264.919833305
2023-01-01 19:47:52.785455708,NeuronCoin,NRC,0.99220122097297,866537.211482912
2023-12-15 12:54:57.953959080,NeuronCoin,NRC,1.12513489749212,717262.949410349
2024-12-03 12:21:31.705834112,NeuronCoin,NRC,0.994886710703921,701892.83649311
INVALID_DATE,NeuronCoin,NRC,1.00487319983691,733778.804934393
2022-06-24 19:56:55.388307766,NeuronCoin,NRC,0.944070722109986,939085.358518806
2022-02-28 04:01:17.473549471,NeuronCoin,NRC,1.00414372238658,719718.319352031
INVALID_DATE,NeuronCoin,NRC,1.00769025663672,744737.642775279
2022-08-25 16:47:54.297485948,NeuronCoin,NRC,1.00924580538068,919135.811085847
2024-08-27 04:22:03.386467728,NeuronCoin,NRC,1.00331528747167,764536.775917692
2023-06-28 12:04:33.893477872,NeuronCoin,NRC,1.00185177119893,912424.443566701
2022-12-04 07:27:11.192623852,NeuronCoin,NRC,0.992563891612016,685293.968244241
2023-06-27 21:53:04.551691032,NeuronCoin,NRC,1.00439251428609,773688.356278462
2022-10-05 08:51:25.693713876,NeuronCoin,NRC,0.995862469593174,722736.717042828
2022-04-28 14:00:10.224204484,NeuronCoin,NRC,0.993956651666173,659064.722986011
2022-08-20 14:51:24.397687952,NeuronCoin,NRC,0.995303623985157,658321.135463844
2024-04-06 16:44:44.213684272,NeuronCoin,NRC,0.988583682116955,914599.743125593
2023-07-23 18:37:50.205404112,NeuronCoin,NRC,1.00824955743659,749625.467885059
2023-07-23 08:38:38.446368928,NeuronCoin,NRC,1.00699368023253,775356.821671281
2023-10-03 23:02:34.299085984,NeuronCoin,NRC,1.0026632643767,671622.180590319
2023-04-15 22:33:01.335626712,NeuronCoin,NRC,0.995159949745412,957010.080409212
2022-05-21 04:57:30.597011940,NeuronCoin,NRC,1.00403926047381,747387.657862415
2024-03-27 04:58:41.446428928,NeuronCoin,NRC,0.995213013902377,920029.556192175
2024-06-27 20:18:38.326366528,NeuronCoin,NRC,0.992548229992767,898227.605965295
2024-06-02 09:01:32.233844672,NeuronCoin,NRC,1.00217489082385,650341.277123074
2022-11-21 20:22:50.619412388,NeuronCoin,NRC,0.99403197199308,800203.210601888
2022-09-09 19:28:10.809816196,NeuronCoin,NRC,0.996979419749599,820775.206643427
2023-09-17 20:11:36.685933720,NeuronCoin,NRC,1.00527349578755,872751.699617544
2024-04-16 20:06:11.815436304,NeuronCoin,NRC,0.990856181341578,654648.498524303
2022-11-01 03:40:43.656873136,NeuronCoin,NRC,0.994243832888464,896774.658841176
2022-11-21 02:30:35.892717856,NeuronCoin,NRC,0.995791224977937,827735.633773927
2023-03-24 20:44:05.908918176,NeuronCoin,NRC,1.00184200641518,688236.868523541
2024-08-08 16:13:36.208324160,NeuronCoin,NRC,1.00114570880932,724979.190678681
2022-12-07 16:55:21.858437168,NeuronCoin,NRC,1.00082937674997,924364.010218272
2022-11-13 05:48:56.866737336,NeuronCoin,NRC,1.00554607778318,919282.230503093
2022-08-20 03:49:08.242964860,NeuronCoin,NRC,0.995116681499498,847260.847713944
2024-03-24 17:03:30.892217848,NeuronCoin,NRC,1.01965856877124,713638.958836924
2023-12-07 11:29:29.147382952,NeuronCoin,NRC,1.14625322605675,874477.331001859
2024-11-05 03:41:35.497909952,NeuronCoin,NRC,0.993836576700381,951728.77898579
2023-06-24 23:27:10.040600816,NeuronCoin,NRC,1.00778391929592,890552.595181737
2023-07-01 04:43:34.228284568,NeuronCoin,NRC,1.00810681836554,764570.878397204
2024-02-16 09:56:37.963959280,NeuronCoin,NRC,0.99744443807982,762743.640290657
2024-06-30 16:06:51.848236960,NeuronCoin,NRC,1.00301430572899,904980.50219252
2024-08-19 13:58:50.734614688,NeuronCoin,NRC,1.00083072112928,707913.218728418
2022-03-17 03:22:10.802616052,NeuronCoin,NRC,,800801.226028975
2024-10-26 15:03:09.435788720,NeuronCoin,NRC,1.00896701868422,793278.66126252
2022-11-13 00:33:34.888297768,NeuronCoin,NRC,0.99309892854978,870664.354109899
2024-02-25 19:57:23.036860736,NeuronCoin,NRC,0.991236815981732,838898.003784949
2023-08-26 18:22:41.259225184,NeuronCoin,NRC,1.01571010544204,807138.0059807
2024-08-02 13:03:20.812016240,NeuronCoin,NRC,1.00516575853596,903613.92335858
2024-03-07 14:33:24.376087520,NeuronCoin,NRC,0.996440192395962,893883.64057238
2022-05-30 08:39:49.295785916,NeuronCoin,NRC,-0.992920265753813,662458.226826839
2022-10-06 07:27:30.201004020,NeuronCoin,NRC,1.00110488492797,923487.788430737
2022-12-22 01:11:51.446228924,NeuronCoin,NRC,1.00367502123131,680433.599025019
2022-10-04 11:18:25.582111644,NeuronCoin,NRC,1.00206268289237,772029.30008072
2024-01-12 15:16:27.787755752,NeuronCoin,NRC,1.07106863211662,695314.84969942
2023-10-14 06:36:19.483589672,NeuronCoin,NRC,0.9969729007874,820384.187349523
2022-06-17 19:13:39.880397608,NeuronCoin,NRC,0.918587727873474,930296.51446225
2023-09-27 17:14:37.913558272,NeuronCoin,NRC,0.992119004107094,671544.688504962
2024-01-30 03:45:46.062921256,NeuronCoin,NRC,1.00410903181973,725584.307919683
2023-07-26 01:17:38.781175624,NeuronCoin,NRC,0.99482448267308,958231.210483568
2024-12-08 00:06:32.263845280,NeuronCoin,NRC,1.00865321017975,680118.623114292
2023-02-10 12:43:47.476549532,NeuronCoin,NRC,0.990432130557663,642520.318478386
2023-09-25 12:09:25.931318624,NeuronCoin,NRC,1.03025043562914,811688.557067745
2024-05-19 12:50:23.196463936,NeuronCoin,NRC,0.994513936154618,864692.600760896
2024-03-11 18:25:21.966439328,NeuronCoin,NRC,0.995066047411236,849951.18880323
2023-03-08 03:41:38.953979080,NeuronCoin,NRC,1.01492445417022,765937.003488802
2023-01-24 08:07:32.169043380,NeuronCoin,NRC,1.00428838516166,903244.862481746
2023-08-03 01:40:03.192063840,NeuronCoin,NRC,1.00739159270167,721777.990259482
2023-12-26 08:02:31.491029824,NeuronCoin,NRC,1.11128947101326,858143.753969709
2023-02-24 23:06:25.855717112,NeuronCoin,NRC,0.999143552264698,908515.874519214
2023-09-18 09:20:01.632032640,NeuronCoin,NRC,0.997280455560161,783470.4270191
2024-05-14 10:53:53.296665936,NeuronCoin,NRC,1.00549586144042,811669.65130933
2022-02-24 00:40:52.081041621,NeuronCoin,NRC,1.00350655416292,871031.369505659
2022-09-20 04:36:32.587851756,NeuronCoin,NRC,0.977182548451742,899698.947092887
2023-10-20 22:54:59.825996520,NeuronCoin,NRC,0.999560892010697,911082.02674285
2023-01-04 06:08:26.746134924,NeuronCoin,NRC,0.990473415699982,834640.807244428
2023-12-15 02:55:46.194923896,NeuronCoin,NRC,1.11813775165662,690425.989416769
2024-10-13 22:43:26.884137680,NeuronCoin,NRC,1.00011758536116,859515.93126305
2024-07-14 05:59:34.511490224,NeuronCoin,NRC,0.998111962993522,783959.781379649
2024-02-21 02:25:28.302566048,NeuronCoin,NRC,1.00493537108837,762462.489649087
2024-10-10 08:31:26.437728752,NeuronCoin,NRC,1.00354193567827,838060.693606307
2023-02-06 18:19:29.447388948,NeuronCoin,NRC,0.996484932744903,864209.585637739
2023-01-12 20:10:48.300966020,NeuronCoin,NRC,1.00964217306875,945040.920240842
2022-12-25 19:36:09.475389508,NeuronCoin,NRC,0.997666509896151,900117.116461885
2023-08-27 22:14:07.744954896,NeuronCoin,NRC,1.01047388417347,806074.257836193
2023-11-13 15:06:05.695313904,NeuronCoin,NRC,1.00182190554775,835439.998898636
2024-04-10 10:37:30.045000904,NeuronCoin,NRC,1.0110271275784,736516.441429262
2022-06-15 10:59:14.711094222,NeuronCoin,NRC,0.916994178923431,879032.438450609
2023-10-08 04:29:08.482969656,NeuronCoin,NRC,0.99117264480163,905047.68597552
2022-03-18 06:42:05.090501810,NeuronCoin,NRC,1.00423909303392,895005.089541996
2023-01-31 02:32:21.302826056,NeuronCoin,NRC,1.00410615900153,737014.765105971
2023-04-13 00:38:39.022380448,NeuronCoin,NRC,0.995677868914009,871998.204505717
2022-08-10 01:30:45.036900740,NeuronCoin,NRC,1.00145141257527,859397.83327013
2024-03-12 05:59:10.319006384,NeuronCoin,NRC,1.00209975407286,701073.273018671
2022-04-14 19:23:37.780355607,NeuronCoin,NRC,1.00788638817993,821450.821224926
2022-07-09 16:50:17.724354488,NeuronCoin,NRC,1.01329291605371,808673.852573026
2024-04-02 22:20:26.184523688,NeuronCoin,NRC,1.01229757705091,855305.340529165
2024-03-25 21:26:29.575791520,NeuronCoin,NRC,0.990587502091692,677890.567336411
2023-10-20 20:48:51.034620696,NeuronCoin,NRC,1.00677556733447,936537.569211012
2023-01-01 06:07:55.641512832,NeuronCoin,NRC,0.99740852636948,775668.154756814
2022-05-22 21:57:22.028840576,NeuronCoin,NRC,1.00937544005104,880206.680215903
2023-05-18 11:36:27.331746632,NeuronCoin,NRC,1.00719071312028,674762.559697639
2024-03-18 23:20:55.057101144,NeuronCoin,NRC,1.00238395084755,953106.086799219
2022-06-19 13:48:07.905758116,NeuronCoin,NRC,0.916154185048253,892532.853333112
2024-05-31 02:53:15.855917120,NeuronCoin,NRC,0.985803387170309,868174.570482278
2024-03-01 21:53:52.936658736,NeuronCoin,NRC,1.01377176797638,806638.289314991
2023-02-05 13:24:58.565971320,NeuronCoin,NRC,1.00315195805012,716295.709056649
2023-08-04 00:16:07.699353984,NeuronCoin,NRC,1.01056601128305,804784.285172233
2022-05-06 22:47:09.800596012,NeuronCoin,NRC,1.00335197264331,684054.253137207
2024-07-17 19:40:02.760055200,NeuronCoin,NRC,1.00116322631899,947871.254712365
2023-03-20 12:08:18.537970760,NeuronCoin,NRC,0.997594103843001,876534.004895936
